0.052   0.08027147537612662   0.060512324240200366   0.0602501200897721
0.053   0.07875691923695442   0.05937058227340413   0.05911332537109715
0.054   0.07729845776960341   0.05827112704611887   0.058018634160521276
0.055   0.07589303126470152   0.05721165200891671   0.05696374990305725
0.056   0.07453779856354614   0.05619001536590034   0.0559465400833598
0.057   0.0732301178869927   0.05520422562263893   0.05496502183628331
0.058   0.07196752964756178   0.05425242862914515   0.05401734904600256
0.059   0.07074774100946753   0.05333289594051558   0.05310180075708727
0.06   0.06956861199264307   0.052444014341506986   0.05221677074446915
0.061   0.06842814294358335   0.051584276401482276   0.05136075810931392
0.062   0.06732446321868683   0.05075227194339386   0.050532358784970144
0.063   0.06625582094537436   0.04994668032524475   0.049730257851875376
0.064   0.06522057374310287   0.0491662634451628   0.048953222572939825
0.065   0.06421718030090129   0.04840985939216029   0.048200096071817675
0.066   0.0632441927205846   0.04767637667409726   0.04746979158588104
0.067   0.062300249545650506   0.046964788962543566   0.04676128723385296
0.068   0.06138406940527329   0.04627413030132969   0.04607362124511983
0.069   0.060494445210993966   0.045603490731745196   0.04540588760388621
0.07   0.05963023885083691   0.044952012292720264   0.04475723206668784
0.071   0.05879037633181105   0.04431888535901999   0.04412684851645281
0.072   0.05797384332720256   0.043703345284589155   0.04351397562039096
0.073   0.05717968108984362   0.04310466932178656   0.04291789376257738
0.074   0.05640698269673763   0.042522173790411066   0.04233792222524526
0.075   0.05565488959411446   0.041955211473205585   0.04177341659557532
0.076   0.05492258841524453   0.041403169216979195   0.041223766377212485
0.077   0.054209308046215376   0.04086546572065479   0.040688392787898035
0.078   0.053514316917417745   0.04034154949346691   0.04016674672651473
0.079   0.05283692050074157   0.03983089696823315   0.03965830689453353
0.08   0.0521764589944823   0.039333010756130236   0.03916257805835186
0.081   0.0515323051797356   0.038847418030745914   0.038679089440347515
0.082   0.05090386243364126   0.03837366903037096   0.03820739322766035
0.083   0.050290562886247996   0.03791133566855926   0.03774706318877288
0.084   0.04969186570903076   0.037460010243933556   0.03729769338890653
0.085   0.04910725552421863   0.03701930424106375   0.03685889699609587
0.086   0.04853624092509982   0.036588847215004876   0.036430305170559875
0.087   0.04797835309837453   0.036168285752763436   0.03601156603066838
0.088   0.047433144540438454   0.035757282505572946   0.03560234368941079
0.089   0.04690018786020881   0.035355515286409206   0.0352023173558219
0.09   0.04637907466176205   0.034962676227671324   0.034811180496312766
0.091   0.04586941450064378   0.03457847099440021   0.03442864005129834
0.092   0.04537083390824548   0.034202618048808905   0.03405441570291466
0.093   0.04488297547912456   0.03383484796226257   0.033688239189980096
0.094   0.04440549701658068   0.03347490277117467   0.03332985366668243
0.095   0.04393807073219562   0.03312253537358336   0.03297901310176999
0.096   0.04348038249540192   0.032777508963441865   0.032635481715293214
0.097   0.043032131129469936   0.032439596499901226   0.0322990334501871
0.098   0.0425930277505978   0.032108580209085906   0.0319694514762056
0.099   0.042162795147056405   0.03178425111606484   0.031646527723920695
0.1   0.041741167195585835   0.03146640860490419   0.03133006244668149
0.101   0.041327888312461224   0.031154860004855633   0.031019863808595532
0.102   0.04092271293684886   0.030849420200886463   0.03071574749674656
0.103   0.0405254050442581   0.030549911266897274   0.030417536356001446
0.104   0.04013573768806331   0.030256162120100183   0.03012506004488605
0.105   0.03975349256722461   0.029968008195146847   0.029838154711125227
0.106   0.03937845961847721   0.029685291136702065   0.029556662685548574
0.107   0.03901043663138864   0.029407858509256254   0.02928043219316027
0.108   0.038649228884801705   0.029135563523059436   0.029009317080260638
0.109   0.03829464880328976   0.02886826477514146   0.02874317655658852
0.11   0.03794651563235076   0.028605826004458355   0.028481874951528624
